pixel,true_gps_lat,true_gps_lon,true_attitude_roll,true_attitude_pitch,true_attitude_yaw,estimated_gps_lat,estimated_gps_lon,timestamp
"(322, 241)",40.9588852,29.1357977,14.927,0.06835567943984136,0.10333723365589552,119.00981715494913,40.958886381105955,29.135796224760764,1756989475.9808507
"(322, 241)",40.9588852,29.1357977,14.821,0.18535852746945228,0.1015461499481919,119.01103292862139,40.95888613294583,29.13579606549057,1756989476.0845494
"(322, 241)",40.9588852,29.1357977,14.821,0.18535852746945228,0.1015461499481919,119.01103292862139,40.95888613294583,29.13579606549057,1756989476.1886215
"(322, 242)",40.9588852,29.1357977,14.821,0.18535852746945228,0.1015461499481919,119.01103292862139,40.95888669959743,29.13579648163775,1756989476.2934449
"(322, 243)",40.9588851,29.1357977,14.696,-0.17661417778454347,0.10378976703894192,119.01401089109952,40.95888788093094,29.135797434345697,1756989476.4015756
"(322, 243)",40.9588851,29.1357977,14.696,-0.17661417778454347,0.10378976703894192,119.01401089109952,40.95888788093094,29.135797434345697,1756989476.508136
"(322, 241)",40.9588851,29.1357977,14.564,0.1350491416317102,0.099289659551682,119.00689383398436,40.95888611465276,29.13579617347754,1756989476.7207217
"(322, 241)",40.9588851,29.1357977,14.564,0.1350491416317102,0.099289659551682,119.00689383398436,40.95888611465276,29.13579617347754,1756989476.824437
"(323, 241)",40.9588851,29.1357977,14.431,0.09223259337539111,0.08854396438836026,119.00940734359894,40.958886484351176,29.135795547176123,1756989476.9297733
"(322, 242)",40.9588851,29.1357977,14.431,0.09223259337539111,0.08854396438836026,119.00940734359894,40.95888673013072,29.135796683013822,1756989477.0320406
"(322, 242)",40.9588851,29.1357977,14.3,-0.1469811352661787,0.08645916253602627,119.00641572074247,40.9588871821604,29.135797041906688,1756989477.136796
"(322, 242)",40.9588851,29.1357977,14.3,-0.1469811352661787,0.08645916253602627,119.00641572074247,40.9588871821604,29.135797041906688,1756989477.2413783
"(322, 243)",40.9588851,29.1357977,14.3,-0.1469811352661787,0.08645916253602627,119.00641572074247,40.95888772899035,29.13579744336716,1756989477.345775
"(322, 242)",40.9588851,29.1357977,14.171,0.23475117385453173,0.08517701463287455,119.0073173057129,40.9588864201492,29.13579650660611,1756989477.452115
"(322, 242)",40.9588851,29.1357977,14.171,0.23475117385453173,0.08517701463287455,119.0073173057129,40.9588864201492,29.13579650660611,1756989477.5606873
"(323, 242)",40.9588851,29.1357977,14.045,0.0001463672561730206,0.07248421529810334,119.00748123025299,40.95888714449862,29.135796170171663,1756989477.6718524
"(323, 241)",40.9588851,29.1357977,14.045,0.0001463672561730206,0.07248421529810334,119.00748123025299,40.95888660746805,29.13579577586496,1756989477.77555
"(323, 242)",40.9588851,29.1357977,14.045,0.0001463672561730206,0.07248421529810334,119.00748123025299,40.95888714449862,29.135796170171663,1756989477.882625
"(323, 242)",40.9588851,29.1357977,13.919,-0.07395497380590393,0.06466819771114767,119.00163458832345,40.95888725922929,29.135796307184897,1756989477.9904046
"(321, 242)",40.9588851,29.1357977,13.919,-0.07395497380590393,0.06466819771114767,119.00163458832345,40.95888666911188,29.135797716778498,1756989478.099703
"(321, 242)",40.9588851,29.1357977,13.792,0.3046051726826917,0.06853742650478717,119.01686591017258,40.958885942944605,29.13579718168448,1756989478.2016249
"(322, 241)",40.9588851,29.1357977,13.792,0.3046051726826917,0.06853742650478717,119.01686591017258,40.95888570816728,29.13579609612468,1756989478.308852
"(322, 241)",40.9588851,29.1357977,13.792,0.3046051726826917,0.06853742650478717,119.01686591017258,40.95888570816728,29.13579609612468,1756989478.413439
"(322, 241)",40.9588851,29.1357977,13.667,9.523910422247446e-05,0.05046543965202101,119.00395685264127,40.95888625429049,29.135796574268085,1756989478.5216534
"(321, 240)",40.9588851,29.1357977,13.667,9.523910422247446e-05,0.05046543965202101,119.00395685264127,40.958885441976086,29.13579688263001,1756989478.6278038
"(320, 241)",40.9588851,29.1357977,13.542,0.07125266682370525,0.03693272048242995,119.00190779589026,40.9588855235194,29.13579789216747,1756989478.7336082
"(321, 241)",40.9588851,29.1357977,13.542,0.07125266682370525,0.03693272048242995,119.00190779589026,40.958885810572575,29.13579720648457,1756989478.8390243
"(320, 241)",40.9588851,29.1357977,13.542,0.07125266682370525,0.03693272048242995,119.00190779589026,40.9588855235194,29.13579789216747,1756989478.9440594
"(321, 240)",40.9588851,29.1357977,13.417,0.29002474651712434,0.036368202679485755,119.0101450040293,40.958884888028855,29.13579654029527,1756989479.0518909
"(321, 240)",40.9588851,29.1357977,13.417,0.29002474651712434,0.036368202679485755,119.0101450040293,40.958884888028855,29.13579654029527,1756989479.157645
"(320, 239)",40.9588851,29.1357977,13.417,0.29002474651712434,0.036368202679485755,119.0101450040293,40.9588840905284,29.135796842889913,1756989479.2647524
"(320, 240)",40.9588851,29.1357977,13.292,-0.07587901941879802,0.0326593332539428,119.00845111711513,40.958885271299486,29.135797722724,1756989479.3705733
"(320, 240)",40.9588852,29.1357977,13.167,0.18618820869062372,0.040012718916442494,119.0056097584204,40.95888490389611,29.13579735753928,1756989479.478065
"(320, 241)",40.9588852,29.1357977,13.167,0.18618820869062372,0.040012718916442494,119.0056097584204,40.95888540735202,29.135797727165787,1756989479.5916088
"(321, 240)",40.9588852,29.1357977,13.167,0.18618820869062372,0.040012718916442494,119.0056097584204,40.95888518303357,29.135796690858967,1756989479.6953824
"(321, 240)",40.9588852,29.1357977,13.042,0.23381690536169447,0.032745724474772885,119.00705775852445,40.95888509083322,29.135796655107935,1756989479.800243
"(321, 239)",40.9588852,29.1357977,13.042,0.23381690536169447,0.032745724474772885,119.00705775852445,40.958884592147136,29.135796288944366,1756989479.9115214
"(321, 239)",40.9588852,29.1357977,12.917,-0.1016495432707743,0.04178657707382233,119.01327323066916,40.95888520111171,29.135796717553905,1756989480.0267658
"(321, 240)",40.9588852,29.1357977,12.917,-0.1016495432707743,0.04178657707382233,119.01327323066916,40.958885694975955,29.135797080245403,1756989480.1252053
"(321, 240)",40.9588852,29.1357977,12.917,-0.1016495432707743,0.04178657707382233,119.01327323066916,40.958885694975955,29.135797080245403,1756989480.2293036
"(321, 240)",40.9588852,29.1357977,12.792,0.22916218480318368,0.04972544801939897,119.01514470250174,40.958885117716655,29.135796641677114,1756989480.3398244
"(321, 239)",40.9588852,29.1357977,12.792,0.22916218480318368,0.04972544801939897,119.01514470250174,40.958884628627686,29.1357962824411,1756989480.4531484
"(321, 238)",40.9588852,29.1357977,12.792,0.22916218480318368,0.04972544801939897,119.01514470250174,40.95888413951968,29.135795923191097,1756989480.55483
"(321, 238)",40.9588852,29.1357977,12.665,0.15929871442363555,0.05417301507688136,119.00879262657364,40.95888427552366,29.13579601986796,1756989480.6632879
"(321, 238)",40.9588852,29.1357977,12.665,0.15929871442363555,0.05417301507688136,119.00879262657364,40.95888427552366,29.13579601986796,1756989480.7671263
"(321, 239)",40.9588852,29.1357977,12.54,-0.07256521707279145,0.05661778590776288,119.01078704181127,40.95888516518159,29.135796675734486,1756989480.8769224
"(321, 238)",40.9588852,29.1357977,12.54,-0.07256521707279145,0.05661778590776288,119.01078704181127,40.958884685725316,29.1357963236581,1756989480.9878197
"(321, 239)",40.9588852,29.1357977,12.54,-0.07256521707279145,0.05661778590776288,119.01078704181127,40.95888516518159,29.135796675734486,1756989481.0986435
"(321, 239)",40.9588852,29.1357977,12.415,0.28870913468910353,0.0625985236606082,119.01119685316148,40.95888455617576,29.135796220800565,1756989481.2120163
"(321, 238)",40.9588852,29.1357977,12.415,0.28870913468910353,0.0625985236606082,119.01119685316148,40.95888408145343,29.13579587216932,1756989481.3272457
"(321, 238)",40.9588852,29.1357977,12.415,0.28870913468910353,0.0625985236606082,119.01119685316148,40.95888408145343,29.13579587216932,1756989481.431893
"(321, 238)",40.9588852,29.1357977,12.29,0.010550326906912239,0.06917468849043465,119.01043187197443,40.95888456763544,29.13579622021215,1756989481.5357065
"(321, 238)",40.9588852,29.1357977,12.165,-0.019620857311565515,0.07167716574866419,119.0101450040293,40.95888462670528,29.13579626670088,1756989481.6558418
"(321, 240)",40.9588852,29.1357977,12.165,-0.019620857311565515,0.07167716574866419,119.0101450040293,40.958885556959856,29.135796949798603,1756989481.752767
"(321, 240)",40.9588852,29.1357977,12.165,-0.019620857311565515,0.07167716574866419,119.0101450040293,40.958885556959856,29.135796949798603,1756989481.865583
"(322, 240)",40.9588852,29.1357977,12.04,0.30786034479158464,0.07018003363932235,119.01019964554266,40.958885266579394,29.135795954169247,1756989481.9745548
"(321, 238)",40.9588852,29.1357977,12.04,0.30786034479158464,0.07018003363932235,119.01019964554266,40.95888409053417,29.13579588760529,1756989482.0796094
"(322, 238)",40.9588852,29.1357977,12.04,0.30786034479158464,0.07018003363932235,119.01019964554266,40.95888434582853,29.135795277962668,1756989482.1901412
"(322, 238)",40.9588852,29.1357977,11.914,-0.03128641186991735,0.07098650955959292,119.00649768301251,40.958884909477995,29.135795708571347,1756989482.2994413
"(321, 240)",40.9588852,29.1357977,11.914,-0.03128641186991735,0.07098650955959292,119.00649768301251,40.95888556799123,29.135796980734128,1756989482.4048262
"(322, 241)",40.9588852,29.1357977,11.914,-0.03128641186991735,0.07098650955959292,119.00649768301251,40.95888627612931,29.135796711961472,1756989482.5093753
"(322, 241)",40.9588852,29.1357977,11.788,0.07925046482613977,0.08415641495016672,119.01250824948212,40.95888609796602,29.135796563171574,1756989482.612083
"(322, 240)",40.9588852,29.1357977,11.663,0.24880911722901958,0.08636099190692056,119.01017232478597,40.958885373277404,29.135796043917185,1756989482.7190053
"(322, 240)",40.9588852,29.1357977,11.663,0.24880911722901958,0.08636099190692056,119.01017232478597,40.958885373277404,29.135796043917185,1756989482.8186278
"(322, 238)",40.9588852,29.1357977,11.663,0.24880911722901958,0.08636099190692056,119.01017232478597,40.95888448136725,29.135795388907674,1756989482.922532
"(323, 239)",40.9588852,29.1357977,11.536,-0.09252279637383731,0.08434205735737355,119.01612824974222,40.958885713213135,29.135795554757305,1756989483.0310867
"(323, 240)",40.9588852,29.1357977,11.536,-0.09252279637383731,0.08434205735737355,119.01612824974222,40.958886154276534,29.13579587869876,1756989483.1424978
"(322, 241)",40.9588852,29.1357977,11.536,-0.09252279637383731,0.08434205735737355,119.01612824974222,40.95888635069076,29.13579678670264,1756989483.244201
"(322, 241)",40.9588852,29.1357977,11.412,0.16721522383679768,0.07326391741043599,119.00350606015604,40.958885922085244,29.135796520775823,1756989483.3463957
"(322, 241)",40.9588852,29.1357977,11.412,0.16721522383679768,0.07326391741043599,119.00350606015604,40.958885922085244,29.135796520775823,1756989483.450743
"(323, 240)",40.9588852,29.1357977,11.286,0.15738722195138402,0.08055082879044706,119.01009036251594,40.95888574346368,29.135795641817747,1756989483.5579572
"(323, 240)",40.9588852,29.1357977,11.286,0.15738722195138402,0.08055082879044706,119.01009036251594,40.95888574346368,29.135795641817747,1756989483.6651864
"(323, 240)",40.9588852,29.1357977,11.286,0.15738722195138402,0.08055082879044706,119.01009036251594,40.95888574346368,29.135795641817747,1756989483.7710748
"(323, 240)",40.9588852,29.1357977,11.162,-0.1481231242191063,0.08025520299532585,119.00517262631352,40.95888620471749,29.135796008271686,1756989483.8768735
"(322, 241)",40.9588852,29.1357977,11.162,-0.1481231242191063,0.08025520299532585,119.00517262631352,40.95888639489587,29.13579688678655,1756989483.9829452
"(322, 241)",40.9588852,29.1357977,11.162,-0.1481231242191063,0.08025520299532585,119.00517262631352,40.95888639489587,29.13579688678655,1756989484.08829
"(322, 240)",40.9588852,29.1357977,11.037,0.203495547861679,0.07441921322605323,119.0083008529534,40.95888542249306,29.135796207090557,1756989484.2010686
"(322, 240)",40.9588852,29.1357977,10.912,0.061629897448615925,0.0751025789885983,119.01107390975642,40.95888563285192,29.135796378536963,1756989484.3097885
"(322, 240)",40.9588852,29.1357977,10.912,0.061629897448615925,0.0751025789885983,119.01107390975642,40.95888563285192,29.135796378536963,1756989484.411422
"(322, 240)",40.9588852,29.1357977,10.912,0.061629897448615925,0.0751025789885983,119.01107390975642,40.95888563285192,29.135796378536963,1756989484.52237
"(322, 240)",40.9588852,29.1357977,10.787,-0.08104139512139133,0.0775791028620031,119.00881994733031,40.95888584091028,29.13579654375068,1756989484.631966
"(322, 241)",40.9588852,29.1357977,10.787,-0.08104139512139133,0.0775791028620031,119.00881994733031,40.95888625336594,29.13579684659694,1756989484.7372153
"(322, 241)",40.9588852,29.1357977,10.787,-0.08104139512139133,0.0775791028620031,119.00881994733031,40.95888625336594,29.13579684659694,1756989484.8418493
"(322, 240)",40.9588852,29.1357977,10.662,0.25574549449628486,0.06945099098670282,119.01017232478597,40.958885334555795,29.135796211346765,1756989484.9426465
"(322, 240)",40.9588852,29.1357977,10.662,0.25574549449628486,0.06945099098670282,119.01017232478597,40.958885334555795,29.135796211346765,1756989485.0605705
"(322, 239)",40.9588852,29.1357977,10.537,-0.05334406089733057,0.06422752377765623,119.01059579651452,40.958885372484644,29.135796270893096,1756989485.172456
"(322, 240)",40.9588852,29.1357977,10.537,-0.05334406089733057,0.06422752377765623,119.01059579651452,40.95888577536715,29.135796566735152,1756989485.2757335
"(322, 240)",40.9588852,29.1357977,10.537,-0.05334406089733057,0.06422752377765623,119.01059579651452,40.95888577536715,29.135796566735152,1756989485.3802636
"(322, 241)",40.9588852,29.1357977,10.411,-0.12564087621513498,0.062462220032005446,119.00969421154407,40.958886268360885,29.135796951688995,1756989485.4893134
"(322, 241)",40.9588852,29.1357977,10.411,-0.12564087621513498,0.062462220032005446,119.00969421154407,40.958886268360885,29.135796951688995,1756989485.5915582
"(322, 240)",40.9588852,29.1357977,10.288,0.2318552803681521,0.054069655104832026,119.00913413603213,40.95888535148494,29.13579631704664,1756989485.6976614
"(322, 239)",40.9588852,29.1357977,10.288,0.2318552803681521,0.054069655104832026,119.00913413603213,40.958884958113075,29.135796028172756,1756989485.8025799
"(322, 239)",40.9588852,29.1357977,10.288,0.2318552803681521,0.054069655104832026,119.00913413603213,40.958884958113075,29.135796028172756,1756989485.9064848
"(322, 240)",40.9588852,29.1357977,10.163,-0.10614995091283173,0.04973737750507335,119.00377926772285,40.958885817240905,29.135796687637033,1756989486.0135622
"(322, 240)",40.9588852,29.1357977,10.163,-0.10614995091283173,0.04973737750507335,119.00377926772285,40.958885817240905,29.135796687637033,1756989486.1175864
"(322, 242)",40.9588852,29.1357977,10.163,-0.10614995091283173,0.04973737750507335,119.00377926772285,40.95888659447866,29.13579725820104,1756989486.2250402
"(322, 241)",40.9588852,29.1357977,10.038,-0.03208406657419443,0.05246054524569901,119.00517262631352,40.95888609362273,29.13579690208701,1756989486.3333566
"(321, 241)",40.9588852,29.1357977,9.913,0.19613287074066973,0.07027266140983403,119.01197549472685,40.95888557559397,29.13579715420308,1756989486.4416137
"(321, 239)",40.9588852,29.1357977,9.913,0.19613287074066973,0.07027266140983403,119.01197549472685,40.9588848175592,29.135796597502562,1756989486.5417168
"(321, 239)",40.9588852,29.1357977,9.913,0.19613287074066973,0.07027266140983403,119.01197549472685,40.9588848175592,29.135796597502562,1756989486.649558
"(321, 240)",40.9588852,29.1357977,9.788,-0.18913351432678016,0.07202868036708183,119.01880568389687,40.95888571502491,29.135797262918764,1756989486.7683072
"(321, 241)",40.9588852,29.1357977,9.788,-0.18913351432678016,0.07202868036708183,119.01880568389687,40.95888608925082,29.13579753780621,1756989486.872965
"(321, 241)",40.9588852,29.1357977,9.663,0.1041914608693967,0.07842751374253919,119.01044553235278,40.958885693921374,29.135797243098935,1756989486.9823434
"(321, 241)",40.9588852,29.1357977,9.663,0.1041914608693967,0.07842751374253919,119.01044553235278,40.958885693921374,29.135797243098935,1756989487.084622
"(321, 241)",40.9588852,29.1357977,9.663,0.1041914608693967,0.07842751374253919,119.01044553235278,40.958885693921374,29.135797243098935,1756989487.1921368
"(321, 240)",40.9588852,29.1357977,9.538,0.1415628075625884,0.07272097740237948,119.00828719257505,40.95888526981746,29.13579695519879,1756989487.2972803
"(321, 240)",40.9588852,29.1357977,9.538,0.1415628075625884,0.07272097740237948,119.00828719257505,40.95888526981746,29.13579695519879,1756989487.4059105
"(321, 240)",40.9588852,29.1357977,9.414,-0.16820897634039486,0.0630412386467227,119.00580100371717,40.958885661829875,29.13579727500326,1756989487.5182946
"(322, 240)",40.9588852,29.1357977,9.414,-0.16820897634039486,0.0630412386467227,119.00580100371717,40.95888586141024,29.135796798343762,1756989487.6169493
"(322, 241)",40.9588852,29.1357977,9.414,-0.16820897634039486,0.0630412386467227,119.00580100371717,40.95888622138489,29.135797062613683,1756989487.723202
"(322, 241)",40.9588852,29.1357977,9.287,0.16311341509572735,0.06124773369031916,119.00209904118702,40.95888578434915,29.135796764436876,1756989487.8323336
"(322, 240)",40.9588852,29.1357977,9.287,0.16311341509572735,0.06124773369031916,119.00209904118702,40.958885429239416,29.135796503743574,1756989487.939153
"(322, 239)",40.9588852,29.1357977,9.287,0.16311341509572735,0.06124773369031916,119.00209904118702,40.95888507411984,29.135796243043046,1756989488.0439887
"(322, 239)",40.9588852,29.1357977,9.163,0.07047459888749237,0.05385731559591331,119.01019964554266,40.95888518719695,29.13579636025234,1756989488.1480656
"(322, 239)",40.9588852,29.1357977,9.163,0.07047459888749237,0.05385731559591331,119.01019964554266,40.95888518719695,29.13579636025234,1756989488.249323
"(322, 240)",40.9588852,29.1357977,9.039,-0.14932570442049134,0.05556112429366084,119.01909255184201,40.958885806669564,29.135796829542116,1756989488.3599517
"(322, 241)",40.9588852,29.1357977,9.039,-0.14932570442049134,0.05556112429366084,119.01909255184201,40.95888615225813,29.13579708339144,1756989488.46757
"(322, 242)",40.9588852,29.1357977,8.914,0.19427986176318643,0.0662881865141638,119.01110123051309,40.95888606711554,29.13579701628646,1756989488.5728455
"(322, 241)",40.9588852,29.1357977,8.914,0.19427986176318643,0.0662881865141638,119.01110123051309,40.95888572630968,29.135796765998094,1756989488.6796567
"(322, 240)",40.9588852,29.1357977,8.914,0.19427986176318643,0.0662881865141638,119.01110123051309,40.95888538549257,29.135796515701465,1756989488.7853982
"(322, 239)",40.9588851,29.1357977,8.79,-0.114314514920763,0.08369412987125453,119.01153836261997,40.958885330397095,29.13579653073278,1756989488.8906434
"(322, 240)",40.9588851,29.1357977,8.79,-0.114314514920763,0.08369412987125453,119.01153836261997,40.95888566648243,29.13579677752832,1756989489.001158
"(322, 241)",40.9588851,29.1357977,8.79,-0.114314514920763,0.08369412987125453,119.01153836261997,40.958886002574296,29.135797024328653,1756989489.101954
"(322, 241)",40.9588851,29.1357977,8.665,-0.08814941424208625,0.0893667020285493,119.01115587202645,40.95888596238484,29.135797002177366,1756989489.3277187
"(322, 241)",40.9588851,29.1357977,8.541,0.19148183208100839,0.08385780094728361,119.01183889094345,40.95888561898449,29.13579678024696,1756989489.4348567
"(322, 240)",40.9588851,29.1357977,8.541,0.19148183208100839,0.08385780094728361,119.01183889094345,40.958885292429805,29.135796540417665,1756989489.540366
"(322, 240)",40.9588851,29.1357977,8.416,-0.19914268964797105,0.08128004486583848,119.0111695324048,40.958885738720625,29.135796892343595,1756989489.6462538
"(322, 240)",40.9588851,29.1357977,8.416,-0.19914268964797105,0.08128004486583848,119.0111695324048,40.958885738720625,29.135796892343595,1756989489.7536342
"(321, 241)",40.9588851,29.1357977,8.416,-0.19914268964797105,0.08128004486583848,119.0111695324048,40.958885882061224,29.135797554751417,1756989489.8564293
"(322, 241)",40.9588851,29.1357977,8.292,0.04812723044436226,0.06856434705507054,119.00980349457079,40.95888575718026,29.13579694974426,1756989489.967342
"(321, 241)",40.9588851,29.1357977,8.292,0.04812723044436226,0.06856434705507054,119.00980349457079,40.95888558136521,29.135797369574156,1756989490.0731359
"(321, 241)",40.9588851,29.1357977,8.292,0.04812723044436226,0.06856434705507054,119.00980349457079,40.95888558136521,29.135797369574156,1756989490.1756277
"(321, 241)",40.9588851,29.1357977,8.165,0.18932083760085305,0.07134760912121106,119.00276839972568,40.958885417603604,29.135797254384926,1756989490.2815561
"(321, 241)",40.9588851,29.1357977,8.165,0.18932083760085305,0.07134760912121106,119.00276839972568,40.958885417603604,29.135797254384926,1756989490.3852608
"(321, 241)",40.9588851,29.1357977,8.042,-0.16184235957987028,0.07489673282846572,119.01193451359184,40.9588858022713,29.135797540335663,1756989490.4878552
"(321, 242)",40.9588851,29.1357977,8.042,-0.16184235957987028,0.07489673282846572,119.01193451359184,40.958886109769146,29.135797766145426,1756989490.5896316
"(322, 242)",40.9588851,29.1357977,8.042,-0.16184235957987028,0.07489673282846572,119.01193451359184,40.958886280304796,29.135797358969118,1756989490.6994822
"(321, 242)",40.9588851,29.1357977,7.917,0.1746857832621388,0.06647947850167042,119.01085534370297,40.958885723649985,29.135797508926277,1756989490.8027806
"(321, 242)",40.9588851,29.1357977,7.917,0.1746857832621388,0.06647947850167042,119.01085534370297,40.958885723649985,29.135797508926277,1756989490.9091327
"(321, 241)",40.9588851,29.1357977,7.917,0.1746857832621388,0.06647947850167042,119.01085534370297,40.958885420959156,29.135797286641424,1756989491.0164378
"(321, 241)",40.9588851,29.1357977,7.792,0.061426145701959305,0.06544575871925809,119.0146529288815,40.958885536302766,29.135797383526313,1756989491.1227264
"(321, 242)",40.9588851,29.1357977,7.668,-0.14093406997319022,0.0719683159022492,119.010896324838,40.95888603911521,29.13579775097965,1756989491.230144
"(321, 243)",40.9588851,29.1357977,7.668,-0.14093406997319022,0.0719683159022492,119.010896324838,40.95888633232007,29.13579796628512,1756989491.334679
"(321, 243)",40.9588851,29.1357977,7.668,-0.14093406997319022,0.0719683159022492,119.010896324838,40.95888633232007,29.13579796628512,1756989491.4353018
"(321, 243)",40.9588851,29.1357977,7.543,0.2363417808379249,0.06361708896079957,119.0134917967226,40.95888591715278,29.135797686872095,1756989491.5405836
"(322, 242)",40.9588851,29.1357977,7.543,0.2363417808379249,0.06361708896079957,119.0134917967226,40.95888578873158,29.13579709319635,1756989491.6436894
"(322, 242)",40.9588851,29.1357977,7.543,0.2363417808379249,0.06361708896079957,119.0134917967226,40.95888578873158,29.13579709319635,1756989491.7502713
"(322, 242)",40.9588851,29.1357977,7.418,0.016433516851856667,0.05943914095276078,119.01168862678172,40.95888599863967,29.135797273094504,1756989491.857464
"(322, 242)",40.9588851,29.1357977,7.418,0.016433516851856667,0.05943914095276078,119.01168862678172,40.95888599863967,29.135797273094504,1756989491.95998
"(322, 243)",40.9588851,29.1357977,7.293,-0.08619384570534698,0.06279317071174033,119.00992643797585,40.95888636685287,29.135797555928605,1756989492.064052
"(322, 243)",40.9588851,29.1357977,7.293,-0.08619384570534698,0.06279317071174033,119.00992643797585,40.95888636685287,29.135797555928605,1756989492.1712623
"(323, 242)",40.9588851,29.1357977,7.293,-0.08619384570534698,0.06279317071174033,119.00992643797585,40.958886242630726,29.135796981906076,1756989492.2791452
"(323, 241)",40.9588851,29.1357977,7.167,0.2765936064011174,0.0529521321029548,119.01070507954124,40.95888558696283,29.13579654413303,1756989492.3836327
"(323, 241)",40.9588851,29.1357977,7.167,0.2765936064011174,0.0529521321029548,119.01070507954124,40.95888558696283,29.13579654413303,1756989492.4852784
"(323, 240)",40.9588851,29.1357977,7.167,0.2765936064011174,0.0529521321029548,119.01070507954124,40.95888531294315,29.135796342878038,1756989492.5923817
"(323, 241)",40.9588851,29.1357977,7.04,0.02992120446418791,0.044961737918858866,119.01388794769446,40.95888581221174,29.135796749726726,1756989492.6982234
"(323, 242)",40.9588851,29.1357977,6.915,0.013323991523402374,0.0441530341829801,119.01618289125558,40.958886079284646,29.135796973396424,1756989492.8131053
"(322, 243)",40.9588851,29.1357977,6.915,0.013323991523402374,0.0441530341829801,119.01618289125558,40.95888619701346,29.13579751767238,1756989492.9190464
"(322, 241)",40.9588851,29.1357977,6.915,0.013323991523402374,0.0441530341829801,119.01618289125558,40.95888566825734,29.135797129299977,1756989493.0265465
"(322, 240)",40.9588851,29.1357977,6.79,0.2585579849695963,0.04106196337199273,119.0113061361882,40.95888516842875,29.135796785046903,1756989493.2353015
"(322, 241)",40.9588851,29.1357977,6.79,0.2585579849695963,0.04106196337199273,119.0113061361882,40.958885428034606,29.135796975708374,1756989493.3412426
"(322, 241)",40.9588851,29.1357977,6.665,-0.11423217912475261,0.047295608222166934,119.01289074007563,40.958885765856884,29.135797231688876,1756989493.4463804
"(322, 242)",40.9588851,29.1357977,6.665,-0.11423217912475261,0.047295608222166934,119.01289074007563,40.95888602069771,29.135797418835047,1756989493.5554523
"(322, 242)",40.9588851,29.1357977,6.665,-0.11423217912475261,0.047295608222166934,119.01289074007563,40.95888602069771,29.135797418835047,1756989493.6608114
"(322, 242)",40.9588851,29.1357977,6.54,0.11593517740454687,0.05749531180365746,119.01051383424448,40.95888580206607,29.135797260393783,1756989493.766782
"(322, 242)",40.9588851,29.1357977,6.415,0.14376198173298704,0.058886295836386424,119.01537692893352,40.95888576487628,29.13579724927828,1756989493.873925
"(322, 241)",40.9588851,29.1357977,6.415,0.14376198173298704,0.058886295836386424,119.01537692893352,40.95888551962126,29.135797069134558,1756989493.9729517
"(322, 241)",40.9588851,29.1357977,6.415,0.14376198173298704,0.058886295836386424,119.01537692893352,40.95888551962126,29.135797069134558,1756989494.083601
"(322, 242)",40.9588851,29.1357977,6.29,-0.1477014000584977,0.0680379755918366,119.01029526819103,40.95888600768204,29.135797432108003,1756989494.2006965
"(322, 242)",40.9588851,29.1357977,6.29,-0.1477014000584977,0.0680379755918366,119.01029526819103,40.95888600768204,29.135797432108003,1756989494.3034883
"(322, 242)",40.9588851,29.1357977,6.29,-0.1477014000584977,0.0680379755918366,119.01029526819103,40.95888600768204,29.135797432108003,1756989494.4079432
"(322, 242)",40.9588851,29.1357977,6.166,0.17010327327780236,0.07329922895483643,119.00810960765664,40.9588857235132,29.13579723417731,1756989494.514601
"(322, 241)",40.9588851,29.1357977,6.166,0.17010327327780236,0.07329922895483643,119.00810960765664,40.95888548776217,29.135797061064366,1756989494.6155906
"(322, 241)",40.9588851,29.1357977,6.166,0.17010327327780236,0.07329922895483643,119.00810960765664,40.95888548776217,29.135797061064366,1756989494.7220066
"(322, 241)",40.9588851,29.1357977,6.04,0.16327820674966712,0.07139873548838699,119.01066409840621,40.95888548463894,29.13579708037819,1756989494.8292475
"(322, 242)",40.9588851,29.1357977,6.04,0.16327820674966712,0.07139873548838699,119.01066409840621,40.958885715567085,29.135797249967027,1756989494.928823
"(322, 244)",40.9588851,29.1357977,5.915,-0.17532080409196485,0.07301641643451559,119.00995375873254,40.958886430587235,29.13579779133399,1756989495.0357492
"(322, 244)",40.9588851,29.1357977,5.915,-0.17532080409196485,0.07301641643451559,119.00995375873254,40.958886430587235,29.13579779133399,1756989495.1374788
"(322, 243)",40.9588851,29.1357977,5.915,-0.17532080409196485,0.07301641643451559,119.00995375873254,40.95888620439612,29.135797625251314,1756989495.2441812
"(322, 242)",40.9588851,29.1357977,5.791,0.23500877337186168,0.07013698477125276,119.0126721740222,40.95888563268625,29.135797228049142,1756989495.3491466
"(323, 242)",40.9588851,29.1357977,5.666,-0.009807642218745869,0.07034802694443557,119.01174326829508,40.95888593163508,29.135797090797574,1756989495.455116
"(323, 242)",40.9588851,29.1357977,5.666,-0.009807642218745869,0.07034802694443557,119.01174326829508,40.95888593163508,29.135797090797574,1756989495.560481
"(323, 243)",40.9588851,29.1357977,5.666,-0.009807642218745869,0.07034802694443557,119.01174326829508,40.958886148274814,29.135797249889023,1756989495.6608896
"(324, 243)",40.9588851,29.1357977,5.541,-0.10172584929040804,0.0724159667672561,119.01110123051309,40.95888631337841,29.13579702844322,1756989495.76595
"(324, 243)",40.9588851,29.1357977,5.541,-0.10172584929040804,0.0724159667672561,119.01110123051309,40.95888631337841,29.13579702844322,1756989495.8675807
